ツイートID,名前,ユーザー名,投稿日,本文,返信数,リツイート数,いいね数
593369170865098752,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,自分の花　名もない草も実をつける　いのちいっぱい自分の花を咲かせて,,1,
593353077580648448,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,私の、このヘタな文字、つたない文章も、・・・,,,
593337058497732609,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,ラクしてカッコよければしあわせか。・・・,,,
593320722291826688,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,雨の日には雨の中を　風の日には風の中を #mitsuwo,,,
593305262447927296,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,うそはいわない　こころにきめてうそをいう　みつをにんげんだもの　相田みつをより,,,1
593289431324340224,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,トマトがねぇトマトのままでいればほんものなんだよ　トマトをメロンにみせようとするからにせものになるんだよ　みんなそれぞれにほんものなのに骨を折ってにせものになりたがる #mitsuwo,,,2
593273465177706497,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,あんなにしてやったのに　「のに」がつくとぐちがでる,,,
593257506954031104,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,やれなかった　やらなかった　どっちかな #mitsuwo,,,1
593241509559816193,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,おまえさんな　いま一体何が一番欲しい　あれもこれもじゃだめだよ　いのちがけでほしいものを　ただ一ツに的をしぼって　言ってみな #mitsuwo,,1,1
593225825903714304,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,「わかってたまるか　人に踏まれてばかりいる　雑草のくるしみが」 by みつを 感動したらRT！,,,1
593209855625670656,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,「あのときのあの苦しみも　あのときのあの悲しみも　みんな肥料になったんだなあ」 by みつを 感動したらRT！,,,1
593193760915263488,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,自分の花　名もない草も実をつける　いのちいっぱい自分の花を咲かせて #mitsuwo,,,
593178184725598208,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,外灯というのは人のためにつけるんだよな・・・,,,
593162259800592388,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,一生勉強　一生青春 #mitsuwo,,1,
593145986135887872,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,どんな仕事でも　徹すればかならず　生きられるものです #mitsuwo,,,2
593130229708632065,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,自分の番　うまれかわり死にかわり永遠の過去のいのちを受けついで　いま自分の番を生きている　それがあなたのいのちです　それがわたしのいのちです　みつをにんげんだもの　相田みつをより,,,
593050224043511808,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,生きているうち　働けるうち　日の暮れぬうち #mitsuwo,,,
593034023158484992,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月28日,あのねぇ　財産　肩書き　地位　名誉　その他　自分についている誇り高き飾り物をみんな落としてすっぱだかになってごらん　人間としての本当の自分がわかるから,,1,3
592788729384837121,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月27日,しんじつだけが魂をうつ #mitsuwo,,1,1
592772319413673985,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月27日,かんのんさまは　どうして　こんなにしずかなの　かなしみに　たえた人だから　どうしてこんなに　やさしいの　ひとの世の　くるしみに　一番泣いた方　だから,,,1
592703267819380736,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月27日,尊きものは遺産ではなくて　そのために流された先人の汗である #mitsuwo,,,
592687317862711296,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月27日,歩くから道になる　歩かなければ草が生える #mitsuwo,,,1
592671671682781184,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月27日,アノネ、がんばんなくてもいいからさ、具体的に動くことだね。 #mitsuwo,,1,1
592655775014723585,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月27日,あたらしい門出をする者には新しい道がひらける,,,1
592413132598808576,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月26日,みかんには みかんの味があり りんごには りんごの美しさがある　しあわせは　いつもじぶんのこころが　きめる,,1,2
592321147015798784,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月26日,「あのねぇ　どんなに上手なべんかいをしてもね　べんかいはやっぱり　べんかいなんだよなぁ」 by みつを 感動したらRT！,,,1
592305147297988608,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月26日,ともかく具体的に動いてごらん　具体的に動けば具体的な答えが出るから #mitsuwo,,,1
590129873219235840,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月20日,「がまんをするんだよ　がまんをするんだよ　くやしいだろうがね　そこをがまんをするんだよ　そうすれば　人のかなしみやくるしみがよくわかってくるから」 by みつを,,4,6
589884475997204480,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月19日,あのねぇ　財産　肩書き　地位　名誉　その他　自分についている誇り高き飾り物をみんな落としてすっぱだかになってごらん　人間としての本当の自分がわかるから #mitsuwo,,,2
589573924607774720,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月18日,にんげんはねぇ　どんな人でも人それぞれに悩みや苦しみをいっぱい抱えて生きているんだね　ほとけさまにもいえないような悩みと苦しみをね #mitsuwo,,1,3
589522011484913664,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月18日,「あなたがそこにただいるだけで　その場の空気が明るくなる　あなたがそこにただいるだけで」 by みつを,,1,1
589232469494222848,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月17日,子供に一首　どのような道をどのように　歩くともいのちいっぱいにいきてればいいぞ,,,
588344715646369793,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月15日,アノネ　仕事はなんでもいい　ただひたすら　じぶんの仕事に打ち込んでいる姿はみんなすばらしい #mitsuwo,,,1
588327688491831296,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月15日,いまが大事 #mitsuwo,,1,1
588310472765521920,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月15日,にんげん　一番いやなことは　じぶんがじぶんにうそをいうときだ #mitsuwo,,2,1
588074667740545024,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月14日,体験してはじめて身につくんだなあ　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,1,
587974204491857920,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月14日,「自分の後ろ姿は　自分じゃ見えねんだなあ」 by みつを 感動したらRT！,,,
587956812327944192,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月14日,人の為と書いて偽りと読むんだよなー,,1,1
587702421893152768,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月13日,おなじやるならば　本腰入れてやってごらん　そのほうが　つかれないでたのしいから,,1,3
587626288631824385,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月13日,弱きもの人間　欲深きもの人間　偽り多きもの人間　そして人間の私 #mitsuwo,,,
587609677006897152,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月13日,土の中の水道管　高いビルの下の下水　大事なものは表に出ない #mitsuwo,,,
587593952817065986,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月13日,これでいいということはないが・・・,,,
587352994699579392,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月12日,金が人生のすべてではないが　有れば便利　無いと不便です　便利のほうがいいなあ #mitsuwo,,,1
587336744330141696,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月12日,けれどけれどで何もしない・・・,,,
587238692764262401,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月12日,そのうち　そのうち　べんかいしながら　日がくれる #mitsuwo,,2,
587222801406300160,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月12日,ビリがいるから１位がいる #mitsuwo,,1,1
587205932167245825,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月12日,どうでもいいものは　どうでもいいんだよ　いちばん大事なことに　一番大事ないのちをかけてゆくことだ #mitsuwo,,1,
587189383880556544,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月12日,かげぐちをいわれることを知りながら　ほめられればすぐのぼせるわたし　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,
587172430314995712,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月12日,だれうらむことはない　身から出たさびだなぁ #mitsuwo,,,
587155827611435008,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月12日,あのときの　あの苦しみも・・・,,,
587059012337696768,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,枯れたすすきがまだ美しいのは　いのちいっぱい一生けんめいに生きてきたからだ,,,1
587042190729195520,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,「うばいあえば足らぬ　分け合えば余まる」 by みつを 感動したらRT！,,,
586900616552648704,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,人里はなれた　谷間の白百合の花は　誰にも見てもらえないのですが　少しのかけ引きもなく　精一杯の美しさで咲いています #mitsuwo,,1,2
586884278039945216,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,よくまわっているほどコマはしずかなんだな,,2,1
586867790478344193,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,にんげんはねぇ　人から点数をつけられるために　この世に生まれてきたのでないんだよ　にんげんがさき点数はあと,,,
586851813690777600,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,人の為と書いて偽りと読むんだよなー #mitsuwo,,6,6
586836298398244864,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,「自分の花」　名もない草も実をつける　命いっぱいに自分の花を咲かせて #mitsuwo,,,
586819880587919360,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,「昨日までの自分を否定し　今日の自分に生きる　今日新たに生まれ変わる」 by みつを,,,2
586803467563335680,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,そのままでいいがな,,1,2
586787479182712832,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月11日,なんでもいいんだともかく一生懸命やってみることだ　いのちがけでやってみることだそうすれば　人間の不完全さがよくわかる　自分の至らなさが骨身に沁みてよくわかる　頭でなくてからだ全体でよくわかる,,,
586733311239688193,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月10日,おさいせん　百円玉一つ　ぽんと投げて　手を合わす　おねがいことの多いこと #mitsuwo,,,
586717905573687296,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月10日,道は一本　単純でまッ直ぐがいい　何かを欲しがると　欲しがったところが曲がる　道は一本まっすぐがいい #mitsuwo,,2,2
586701719553335296,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月10日,アノネ　仕事はなんでもいい　ただひたすら　じぶんの仕事に打ち込んでいる姿はみんなすばらしい,,,1
586686271939944448,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月10日,なんでもいいんだともかく一生懸命やってみることだ　いのちがけでやってみることだそうすれば　人間の不完全さがよくわかる　自分の至らなさが骨身に沁みてよくわかる　頭でなくてからだ全体でよくわかる #mitsuwo,,,
586670087416909824,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月10日,慣れるな　なれるな　どんなことにも慣れるな　慣れると感動がなくなるから,,,1
586516823031447552,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月10日,「雨の日には雨の中を　風の日には風の中を」 by みつを,,,
586500969283747840,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月10日,ビリがいるから１位がいる,,1,1
586252264865714177,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月9日,「どうでもいいものは　どうでもいいんだよ　いちばん大事なことに　一番大事ないのちをかけてゆくことだ」 by みつを,,1,3
586157906019528704,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月9日,あなたにめぐり逢えて本当によかった　一人でもいい　心からそう言ってくれる人があれば #mitsuwo,,1,3
586141879713927168,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月9日,うばいあえば足らぬ　分け合えば余まる,,1,2
585793700321558528,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月8日,トイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,
585778022994677760,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月8日,そのときの出逢いが　人生を根底から変えることがある　よき出逢いを #mitsuwo,,4,3
585762715764826113,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月8日,やり直しのきかない人生・・・,,,
585745980760293376,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月8日,負ける人のおかげで　勝てるんだよな,,,
568773665266864128,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月20日,「土の中の水道管　高いビルの下の下水　大事なものは表に出ない」 by みつを,1,3,4
568757908696989696,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月20日,いまここに　だれともくらべない はだかのにんげん　わたしがいます #mitsuwo,,,3
568493148718157825,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月19日,自身はなくてうぬぼればかり　はずかしい　はずかしい,,,1
568413219129135104,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月19日,昨日までの自分を否定し　今日の自分に生きる　今日新たに生まれ変わる #mitsuwo,,2,2
568397293352669185,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月19日,毎日毎日の足跡が　おのずから人生の答を出す　きれいな足跡には　きれいな水がたまる #mitsuwo,,3,1
568381536346595329,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月19日,「身近な人の死に逢うたびに　私は人間の命のはかなさにガクゼンとします　この世に人間として生きている尊さを骨身にしみて感じるとき　私には仕事への闘志が湧いてきます」 by みつを,,1,2
568133458532237312,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月18日,あのねぇ　どんなに上手なべんかいをしてもね　べんかいはやっぱり　べんかいなんだよなぁ #mitsuwo,,1,2
568033703990923264,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月18日,渦巻いて　濁らない　滝つぼの水,,3,
568016788866232320,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月18日,雨の日には雨の中を・・・,,1,
567768855984881664,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月17日,我慢をするんだよ　我慢をするんだよ　悔しいだろうがね　そこを我慢するんだよ,,2,3
567661805741150208,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月17日,体験してはじめて身につくんだなぁ,,2,6
567409997370249216,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月16日,「人間はねぇ　自分よりも人のほうがよくなると　おもしろくねんだなぁ　人間のわたし」 by みつを,,,3
567329236235452417,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月16日,がまんをするんだよ　がまんをするんだよ　くやしいだろうがね　そこをがまんをするんだよ　そうすれば　人のかなしみやくるしみがよくわかってくるから,,2,5
567312403084230656,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月16日,因も変り　縁も変る　なにもかも　みんな変ってゆくんだね　人間関係も変ってゆく世の中　無常だから #mitsuwo,,,4
567296694954369025,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月16日,考えてばかりいると　日が暮れちゃうよ #mitsuwo,1,1,4
567047470840954880,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月15日,人間追いつめられてはじめて本音を吐く　その時どんな本音を吐くかそれが大事,,1,9
566971643805700096,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月15日,名もない草も実をつける・・・,,,1
566955347743481856,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月15日,どうでもいいものは　どうでもいいんだよ　いちばん大事なことに　一番大事ないのちをかけてゆくことうまれかわり死にかわり　永遠の過去のいのちを受け継いで　いま自分の番を生きている　それがあなたのいのちです　それがわたしのいのちです,,2,5
566938770885201921,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月15日,わたしは、人間のほんとうの幸せとは・・・,,1,3
566922616124887041,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月15日,自分の心のどん底が納得しているかどうかそこが大事,,2,3
566905811813662720,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月15日,外灯というのは　人のためにつけるんだよな　わたしはどれだけ　外灯をつけられるだろうか,,3,2
566889780428816384,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月15日,いまはなんにも　いわないほうがいい　語らないほうがいい　つらいだろうが　黙っているほうがいい　いえばべんかいになるから,,1,4
566873149086523393,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月15日,一生燃焼　一生感動　一生不悟,,,2
566857030531444736,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,その人にはウソが言えない　その人はあなたの大事な仏さま #mitsuwo,,,2
566840929646964737,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,アノネ　かんのんさまがみていてくれるよ　なにもかもみんな承知でね　かんのんさまがみていてくれるよ　いいわけやべんかいなんかしなくてもね　かんのんさまがちゃんとみていてくれるよ #mitsuwo,,,
566824510569975808,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,気が小さくて臆病で人のこと気になって三日もねむれぬこともある　おだてられればいい気になるし　わるくちいわれりゃ腹立つわたし　物欲色欲名誉欲　人間はねぇ欲望のかたまりだな　人間のわたし #mitsuwo,,1,4
566809028861231106,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,「金が人生のすべてではないが　有れば便利　無いと不便です　便利のほうがいいなあ」 by みつを 感動したらRT！,,,1
566792977171767298,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,美しいものを美しいと思えるあなたの心が美しい #mitsuwo,,3,2
566776344780873728,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,おまえさんないま一体何が一番欲しい・・・,,,1
566592363766640640,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,セトモノとセトモノとぶつかりっこするとすぐこわれちゃう・・・,,3,1
566576588200751104,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,おてんとうさまのひかりをいっぱい吸った・・・,,1,1
566560500960346113,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,身近な人の死に逢うたびに　私は人間の命のはかなさにガクゼンとします　この世に人間として生きている尊さを骨身にしみて感じるとき　私には仕事への闘志が湧いてきます,,4,3
566543801787748353,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,がまんをするんだよ　がまんをするんだよ　くやしいだろうがね　そこをがまんをするんだよ　そうすれば　人のかなしみやくるしみがよくわかってくるから #mitsuwo,,3,2
566527690946007040,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,そのときの出逢いが　トイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,1,1
566511333277827075,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月14日,やりなおしが　きかねんだなぁ　人生というものは,,2,2
566495631921795072,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,ぐちをこぼしてゆくんだね　なみだをながしてゆくんだね　だれにも気がねはいらぬから　えんりょしなくていいんですよ　ぐちをこぼしてゆくがいい　なみだをながしてゆくがいい,,1,1
566479807886540800,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,花を支える枝・・・,,,
566463571932884993,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,その根っこは見えない　その見えないところに大事な点がある,,,1
566447424076386304,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,幸せはいつも・・・,,,
566431446265393152,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,にんげんはねぇ　人から点数をつけられるために　この世に生まれてきたのでないんだよ　にんげんがさき点数はあと #mitsuwo,,1,2
566415263923306496,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,あなたの心がきれいだから・・・,,,
566241088394907649,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,あとでやろうと思っても・・・,,,1
566225131156946944,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,「おたがいになぁ　不完全　欠点だらけの　にんげんですがね」 by みつを,,5,3
566209132286341121,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月13日,「待ってもむだなことがある　待ってもだめなこともある　待ってもむなしきことばかり　それでもわたしはじっと待つ」 by みつを,,1,3
565958758291890176,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月12日,土の中の水道管・・・,,1,1
565877478917287937,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月12日,そのときの出会いが人生を根底から変えることがある,,,2
565861722494222337,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月12日,おたがいになぁ　不完全　欠点だらけの　にんげんですがね,,1,1
565844955340369920,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月12日,金が人生のすべてではないが　有れば便利　無いと不便です　便利のほうがいいなあ,,1,2
565516387645665280,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月11日,しあわせはいつも自分のこころがきめる,,2,4
565495711509131264,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月11日,トイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,1,1
565479419926806530,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月11日,「あのときのあの苦しみも　あのときのあの悲しみも　みんな肥料になったんだなあ」 by みつを,,2,4
565463224435617792,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月11日,「昨日までの自分を否定し　今日の自分に生きる　今日新たに生まれ変わる」 by みつを 感動したらRT！,,3,3
565447414661013504,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月11日,にんげん　一番いやなことは　じぶんがじぶんにうそをいうときだ,,2,3
565431734888857600,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月11日,とにかく具体的に動いてごらん・・・,,2,2
565415313031053313,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月10日,「よくまわっているほどコマはしずかなんだな」 by みつを 感動したらRT！,,1,1
565371777761943552,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月10日,だれにだってあるんだよ　ひとにはいえないくるしみが　だれにだってあるんだよ　ひとひはいえないかなしみが　ただ　だまっているだけなんだよ　いえばぐちになるから #mitsuwo,,2,4
565355369485320193,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月10日,「自分の後ろ姿は　自分じゃ見えねんだなあ」 by みつを,,,
565158111837560832,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月10日,べんかいのうまい人間　あやまりッぷりのいい人間 #mitsuwo,,1,1
565142310510690305,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月10日,なみだで　あらわれるたびに　まなこがふかくなり　うれいがふかくなる #mitsuwo,,,
564872606998732800,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月9日,「おさいせん　百円玉一つ　ぽんと投げて　手を合わす　おねがいことの多いこと」 by みつを 感動したらRT！,,1,1
564776257636683777,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月9日,使ったところが強くなる　頭でもからだでも・・・,,,
564759227852267520,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月9日,願願を持ちましょう　みトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,
564422293648977920,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月8日,あのねぇ　どんなに上手なべんかいをしてもね　べんかいはやっぱり　べんかいなんだよなぁ,,,
564381042107101184,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月8日,そのままで　いいがな #mitsuwo,,1,1
564349682281742337,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月8日,「アレもコレもほしがるなよ」 by みつを,,1,1
564333501885841408,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月8日,アノネ　がんばんなくてもいいからさ　具体的に動くことだね　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,1,1
564226292841603074,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,ほんとうのことが　いちばん　いい #mitsuwo,,4,1
564209899270176768,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,後じゃできねんだよなあ　今のことは　今しかできぬ #mitsuwo,,3,1
564193488107868160,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,できない約束はしないことだな,,4,2
564066132051492865,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,一番わかっているようで　一番わからぬこの自分 #mitsuwo,,3,3
564049652551393281,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,おだてられればいい気になるし　わるくちいわれりゃ腹たつわたし #mitsuwo,,1,
564024688297267202,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,あなたがそこにただいるだけで　その場の空気が明るくなる　あなたがそこにただいるだけで #mitsuwo,,,
564008789297213442,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,弱きもの人間　欲深きもの人間　偽り多きもの人間　そして人間の私,,,1
563993340077555712,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,これでいいということはないが　これが今の私の精一杯の姿です #mitsuwo,,2,
563976892072464384,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月7日,「道」　歩くから道になる　歩かなければ草が生える #mitsuwo,,1,
563960594017955841,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月6日,「自分が自分にいやになるとき　金がほしいのにほしくないようなふりをするとき」 by みつを 感動したらRT！,,,1
563944424556601344,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月6日,七転八倒　つまづいたり　ころんだり　するほうが　自然なんだな　にんげんだもの,,,2
563854882658988034,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月6日,無理をしないで　なまけない私は・・・,,,1
563839487059304449,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月6日,めしを喰って静かに息をついていたら　いつの間にか日が暮れて　気がついた時は墓場の中 #mitsuwo,,,
563699034531971072,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月6日,「子供に一首　どのような道をどのように　歩くともいのちいっぱいにいきてればいいぞ」 by みつを,,1,
563682439956942848,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月6日,いいことはおかげさま・・・,,1,1
563422808634433536,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月5日,転んだっていいじゃないか。人間だもの。 #mitsuwo,,,3
563331098394902528,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月5日,感動いっぱい、・・・,,,1
563314593355681794,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月5日,うばいあえば足らぬ　分け合えば余まる #mitsuwo,,,
563060807668621314,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月4日,けれどけれどでなんにもしない　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,1
562983339989417984,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月4日,あのときのあの苦しみも　あのときのあの悲しみも　みんな肥料になったんだなあ #mitsuwo,,,3
562966576845307904,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月4日,「弱きもの人間　欲深きもの人間　偽り多きもの人間　そして人間の私」 by みつを,,,1
562950647889534981,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年2月4日,にんげんだもの　相田みつをより,,,
